aug_id,base_stem,base_image_path,base_mask_path,aug_type,source_patch_id,source_class_id,target_x,target_y,output_image_path,output_mask_path
2513_hard_crop_00,2513,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002513.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002513.png,hard_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2513_hard_crop_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2513_hard_crop_00.png
2513_hard_crop_01,2513,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002513.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002513.png,hard_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2513_hard_crop_01.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2513_hard_crop_01.png
2515_light_color_00,2515,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002515.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002515.png,light_color,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2515_light_color_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2515_light_color_00.png
2518_hard_crop_00,2518,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002518.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002518.png,hard_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2518_hard_crop_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2518_hard_crop_00.png
2518_hard_crop_01,2518,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002518.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002518.png,hard_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2518_hard_crop_01.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2518_hard_crop_01.png
2519_hard_crop_00,2519,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002519.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002519.png,hard_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2519_hard_crop_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2519_hard_crop_00.png
2519_hard_crop_01,2519,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002519.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002519.png,hard_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2519_hard_crop_01.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2519_hard_crop_01.png
2520_light_color_00,2520,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002520.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002520.png,light_color,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2520_light_color_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2520_light_color_00.png
2521_light_color_00,2521,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002521.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002521.png,light_color,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2521_light_color_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2521_light_color_00.png
2524_light_color_00,2524,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002524.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002524.png,light_color,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2524_light_color_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2524_light_color_00.png
2526_light_color_00,2526,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002526.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002526.png,light_color,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2526_light_color_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2526_light_color_00.png
2527_hard_crop_00,2527,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002527.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002527.png,hard_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2527_hard_crop_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2527_hard_crop_00.png
2527_hard_crop_01,2527,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002527.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002527.png,hard_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2527_hard_crop_01.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2527_hard_crop_01.png
2528_light_color_00,2528,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002528.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002528.png,light_color,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2528_light_color_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2528_light_color_00.png
2529_light_color_00,2529,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002529.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002529.png,light_color,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2529_light_color_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2529_light_color_00.png
2530_rare_crop_00,2530,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002530.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002530.png,rare_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2530_rare_crop_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2530_rare_crop_00.png
2530_rare_crop_01,2530,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002530.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002530.png,rare_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2530_rare_crop_01.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2530_rare_crop_01.png
2530_rare_crop_02,2530,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002530.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002530.png,rare_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2530_rare_crop_02.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2530_rare_crop_02.png
2533_light_color_00,2533,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002533.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002533.png,light_color,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2533_light_color_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2533_light_color_00.png
2534_hard_crop_00,2534,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002534.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002534.png,hard_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2534_hard_crop_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2534_hard_crop_00.png
2534_hard_crop_01,2534,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002534.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002534.png,hard_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2534_hard_crop_01.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2534_hard_crop_01.png
2536_hard_crop_00,2536,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002536.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002536.png,hard_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2536_hard_crop_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2536_hard_crop_00.png
2536_hard_crop_01,2536,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002536.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002536.png,hard_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2536_hard_crop_01.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2536_hard_crop_01.png
2537_light_color_00,2537,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002537.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002537.png,light_color,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2537_light_color_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2537_light_color_00.png
2538_light_color_00,2538,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002538.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002538.png,light_color,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2538_light_color_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2538_light_color_00.png
2539_light_color_00,2539,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002539.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002539.png,light_color,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2539_light_color_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2539_light_color_00.png
2540_light_color_00,2540,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002540.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002540.png,light_color,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2540_light_color_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2540_light_color_00.png
2541_light_color_00,2541,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002541.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002541.png,light_color,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2541_light_color_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2541_light_color_00.png
2545_rare_crop_00,2545,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002545.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002545.png,rare_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2545_rare_crop_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2545_rare_crop_00.png
2545_rare_crop_01,2545,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002545.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002545.png,rare_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2545_rare_crop_01.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2545_rare_crop_01.png
2545_rare_crop_02,2545,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002545.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002545.png,rare_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2545_rare_crop_02.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2545_rare_crop_02.png
2546_light_color_00,2546,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002546.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002546.png,light_color,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2546_light_color_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2546_light_color_00.png
2548_light_color_00,2548,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002548.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002548.png,light_color,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2548_light_color_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2548_light_color_00.png
2550_hard_crop_00,2550,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002550.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002550.png,hard_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2550_hard_crop_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2550_hard_crop_00.png
2550_hard_crop_01,2550,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002550.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002550.png,hard_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2550_hard_crop_01.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2550_hard_crop_01.png
2552_light_color_00,2552,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002552.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002552.png,light_color,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2552_light_color_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2552_light_color_00.png
2553_rare_crop_00,2553,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002553.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002553.png,rare_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2553_rare_crop_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2553_rare_crop_00.png
2553_rare_crop_01,2553,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002553.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002553.png,rare_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2553_rare_crop_01.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2553_rare_crop_01.png
2553_rare_crop_02,2553,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002553.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002553.png,rare_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2553_rare_crop_02.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2553_rare_crop_02.png
2554_light_color_00,2554,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002554.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002554.png,light_color,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2554_light_color_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2554_light_color_00.png
2555_rare_crop_00,2555,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002555.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002555.png,rare_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2555_rare_crop_00.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2555_rare_crop_00.png
2555_rare_crop_01,2555,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002555.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002555.png,rare_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2555_rare_crop_01.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2555_rare_crop_01.png
2555_rare_crop_02,2555,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\img\00002555.jpg,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\datasets\foodseg103-full\train\mask\00002555.png,rare_crop,,,,,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\img\2555_rare_crop_02.png,F:\ANHTHU\1-HCMUS\1 - STUDY\HKVIII\CV\PROJECT\WORKING\source\0-src\processed\augmented\mask\2555_rare_crop_02.png
