aug_id,base_stem,base_image_path,base_mask_path,aug_type,source_patch_id,source_class_id,target_x,target_y,output_image_path,output_mask_path
2375_light_color_00,2375,00002375.jpg,00002375.png,light_color,,,,,2375_light_color_00.png,2375_light_color_00.png
2376_rare_crop_00,2376,00002376.jpg,00002376.png,rare_crop,,,,,2376_rare_crop_00.png,2376_rare_crop_00.png
2376_rare_crop_01,2376,00002376.jpg,00002376.png,rare_crop,,,,,2376_rare_crop_01.png,2376_rare_crop_01.png
2376_rare_crop_02,2376,00002376.jpg,00002376.png,rare_crop,,,,,2376_rare_crop_02.png,2376_rare_crop_02.png
2379_rare_crop_00,2379,00002379.jpg,00002379.png,rare_crop,,,,,2379_rare_crop_00.png,2379_rare_crop_00.png
2379_rare_crop_01,2379,00002379.jpg,00002379.png,rare_crop,,,,,2379_rare_crop_01.png,2379_rare_crop_01.png
2379_rare_crop_02,2379,00002379.jpg,00002379.png,rare_crop,,,,,2379_rare_crop_02.png,2379_rare_crop_02.png
2381_hard_crop_00,2381,00002381.jpg,00002381.png,hard_crop,,,,,2381_hard_crop_00.png,2381_hard_crop_00.png
2381_hard_crop_01,2381,00002381.jpg,00002381.png,hard_crop,,,,,2381_hard_crop_01.png,2381_hard_crop_01.png
2382_light_color_00,2382,00002382.jpg,00002382.png,light_color,,,,,2382_light_color_00.png,2382_light_color_00.png
2385_light_color_00,2385,00002385.jpg,00002385.png,light_color,,,,,2385_light_color_00.png,2385_light_color_00.png
2386_hard_crop_00,2386,00002386.jpg,00002386.png,hard_crop,,,,,2386_hard_crop_00.png,2386_hard_crop_00.png
2386_hard_crop_01,2386,00002386.jpg,00002386.png,hard_crop,,,,,2386_hard_crop_01.png,2386_hard_crop_01.png
2387_light_color_00,2387,00002387.jpg,00002387.png,light_color,,,,,2387_light_color_00.png,2387_light_color_00.png
2388_light_color_00,2388,00002388.jpg,00002388.png,light_color,,,,,2388_light_color_00.png,2388_light_color_00.png
2391_light_color_00,2391,00002391.jpg,00002391.png,light_color,,,,,2391_light_color_00.png,2391_light_color_00.png
2395_rare_crop_00,2395,00002395.jpg,00002395.png,rare_crop,,,,,2395_rare_crop_00.png,2395_rare_crop_00.png
2395_rare_crop_01,2395,00002395.jpg,00002395.png,rare_crop,,,,,2395_rare_crop_01.png,2395_rare_crop_01.png
2395_rare_crop_02,2395,00002395.jpg,00002395.png,rare_crop,,,,,2395_rare_crop_02.png,2395_rare_crop_02.png
2396_hard_crop_00,2396,00002396.jpg,00002396.png,hard_crop,,,,,2396_hard_crop_00.png,2396_hard_crop_00.png
2396_hard_crop_01,2396,00002396.jpg,00002396.png,hard_crop,,,,,2396_hard_crop_01.png,2396_hard_crop_01.png
2399_light_color_00,2399,00002399.jpg,00002399.png,light_color,,,,,2399_light_color_00.png,2399_light_color_00.png
2403_hard_crop_00,2403,00002403.jpg,00002403.png,hard_crop,,,,,2403_hard_crop_00.png,2403_hard_crop_00.png
2403_hard_crop_01,2403,00002403.jpg,00002403.png,hard_crop,,,,,2403_hard_crop_01.png,2403_hard_crop_01.png
2404_light_color_00,2404,00002404.jpg,00002404.png,light_color,,,,,2404_light_color_00.png,2404_light_color_00.png
2405_light_color_00,2405,00002405.jpg,00002405.png,light_color,,,,,2405_light_color_00.png,2405_light_color_00.png
2406_light_color_00,2406,00002406.jpg,00002406.png,light_color,,,,,2406_light_color_00.png,2406_light_color_00.png
2407_rare_crop_00,2407,00002407.jpg,00002407.png,rare_crop,,,,,2407_rare_crop_00.png,2407_rare_crop_00.png
2407_rare_crop_01,2407,00002407.jpg,00002407.png,rare_crop,,,,,2407_rare_crop_01.png,2407_rare_crop_01.png
2407_rare_crop_02,2407,00002407.jpg,00002407.png,rare_crop,,,,,2407_rare_crop_02.png,2407_rare_crop_02.png
2408_rare_crop_00,2408,00002408.jpg,00002408.png,rare_crop,,,,,2408_rare_crop_00.png,2408_rare_crop_00.png
2408_hard_crop_01,2408,00002408.jpg,00002408.png,hard_crop,,,,,2408_hard_crop_01.png,2408_hard_crop_01.png
2408_hard_crop_02,2408,00002408.jpg,00002408.png,hard_crop,,,,,2408_hard_crop_02.png,2408_hard_crop_02.png
2408_copy_paste_03,2408,00002408.jpg,00002408.png,copy_paste,,,,,2408_copy_paste_03.png,2408_copy_paste_03.png
2408_hard_crop_04,2408,00002408.jpg,00002408.png,hard_crop,,,,,2408_hard_crop_04.png,2408_hard_crop_04.png
2408_rare_crop_05,2408,00002408.jpg,00002408.png,rare_crop,,,,,2408_rare_crop_05.png,2408_rare_crop_05.png
2409_rare_crop_00,2409,00002409.jpg,00002409.png,rare_crop,,,,,2409_rare_crop_00.png,2409_rare_crop_00.png
2409_rare_crop_01,2409,00002409.jpg,00002409.png,rare_crop,,,,,2409_rare_crop_01.png,2409_rare_crop_01.png
2409_rare_crop_02,2409,00002409.jpg,00002409.png,rare_crop,,,,,2409_rare_crop_02.png,2409_rare_crop_02.png
2410_light_color_00,2410,00002410.jpg,00002410.png,light_color,,,,,2410_light_color_00.png,2410_light_color_00.png
2413_hard_crop_00,2413,00002413.jpg,00002413.png,hard_crop,,,,,2413_hard_crop_00.png,2413_hard_crop_00.png
2413_hard_crop_01,2413,00002413.jpg,00002413.png,hard_crop,,,,,2413_hard_crop_01.png,2413_hard_crop_01.png
2415_light_color_00,2415,00002415.jpg,00002415.png,light_color,,,,,2415_light_color_00.png,2415_light_color_00.png
2416_light_color_00,2416,00002416.jpg,00002416.png,light_color,,,,,2416_light_color_00.png,2416_light_color_00.png
2417_hard_crop_00,2417,00002417.jpg,00002417.png,hard_crop,,,,,2417_hard_crop_00.png,2417_hard_crop_00.png
2417_hard_crop_01,2417,00002417.jpg,00002417.png,hard_crop,,,,,2417_hard_crop_01.png,2417_hard_crop_01.png
2419_light_color_00,2419,00002419.jpg,00002419.png,light_color,,,,,2419_light_color_00.png,2419_light_color_00.png
2421_light_color_00,2421,00002421.jpg,00002421.png,light_color,,,,,2421_light_color_00.png,2421_light_color_00.png
2423_rare_crop_00,2423,00002423.jpg,00002423.png,rare_crop,,,,,2423_rare_crop_00.png,2423_rare_crop_00.png
2423_hard_crop_01,2423,00002423.jpg,00002423.png,hard_crop,,,,,2423_hard_crop_01.png,2423_hard_crop_01.png
2423_copy_paste_02,2423,00002423.jpg,00002423.png,copy_paste,,,,,2423_copy_paste_02.png,2423_copy_paste_02.png
2423_rare_crop_03,2423,00002423.jpg,00002423.png,rare_crop,,,,,2423_rare_crop_03.png,2423_rare_crop_03.png
2423_copy_paste_04,2423,00002423.jpg,00002423.png,copy_paste,,,,,2423_copy_paste_04.png,2423_copy_paste_04.png
2423_hard_crop_05,2423,00002423.jpg,00002423.png,hard_crop,,,,,2423_hard_crop_05.png,2423_hard_crop_05.png
2425_rare_crop_00,2425,00002425.jpg,00002425.png,rare_crop,,,,,2425_rare_crop_00.png,2425_rare_crop_00.png
2425_rare_crop_01,2425,00002425.jpg,00002425.png,rare_crop,,,,,2425_rare_crop_01.png,2425_rare_crop_01.png
2425_rare_crop_02,2425,00002425.jpg,00002425.png,rare_crop,,,,,2425_rare_crop_02.png,2425_rare_crop_02.png
2426_light_color_00,2426,00002426.jpg,00002426.png,light_color,,,,,2426_light_color_00.png,2426_light_color_00.png
2427_hard_crop_00,2427,00002427.jpg,00002427.png,hard_crop,,,,,2427_hard_crop_00.png,2427_hard_crop_00.png
2427_hard_crop_01,2427,00002427.jpg,00002427.png,hard_crop,,,,,2427_hard_crop_01.png,2427_hard_crop_01.png
2428_rare_crop_00,2428,00002428.jpg,00002428.png,rare_crop,,,,,2428_rare_crop_00.png,2428_rare_crop_00.png
2428_rare_crop_01,2428,00002428.jpg,00002428.png,rare_crop,,,,,2428_rare_crop_01.png,2428_rare_crop_01.png
2428_rare_crop_02,2428,00002428.jpg,00002428.png,rare_crop,,,,,2428_rare_crop_02.png,2428_rare_crop_02.png
2430_rare_crop_00,2430,00002430.jpg,00002430.png,rare_crop,,,,,2430_rare_crop_00.png,2430_rare_crop_00.png
2430_rare_crop_01,2430,00002430.jpg,00002430.png,rare_crop,,,,,2430_rare_crop_01.png,2430_rare_crop_01.png
2430_rare_crop_02,2430,00002430.jpg,00002430.png,rare_crop,,,,,2430_rare_crop_02.png,2430_rare_crop_02.png
2431_rare_crop_00,2431,00002431.jpg,00002431.png,rare_crop,,,,,2431_rare_crop_00.png,2431_rare_crop_00.png
2431_rare_crop_01,2431,00002431.jpg,00002431.png,rare_crop,,,,,2431_rare_crop_01.png,2431_rare_crop_01.png
2431_hard_crop_02,2431,00002431.jpg,00002431.png,hard_crop,,,,,2431_hard_crop_02.png,2431_hard_crop_02.png
2431_rare_crop_03,2431,00002431.jpg,00002431.png,rare_crop,,,,,2431_rare_crop_03.png,2431_rare_crop_03.png
2431_rare_crop_04,2431,00002431.jpg,00002431.png,rare_crop,,,,,2431_rare_crop_04.png,2431_rare_crop_04.png
2431_hard_crop_05,2431,00002431.jpg,00002431.png,hard_crop,,,,,2431_hard_crop_05.png,2431_hard_crop_05.png
2432_light_color_00,2432,00002432.jpg,00002432.png,light_color,,,,,2432_light_color_00.png,2432_light_color_00.png
2433_hard_crop_00,2433,00002433.jpg,00002433.png,hard_crop,,,,,2433_hard_crop_00.png,2433_hard_crop_00.png
2433_hard_crop_01,2433,00002433.jpg,00002433.png,hard_crop,,,,,2433_hard_crop_01.png,2433_hard_crop_01.png
2434_light_color_00,2434,00002434.jpg,00002434.png,light_color,,,,,2434_light_color_00.png,2434_light_color_00.png
2436_copy_paste_00,2436,00002436.jpg,00002436.png,copy_paste,,,,,2436_copy_paste_00.png,2436_copy_paste_00.png
2436_rare_crop_01,2436,00002436.jpg,00002436.png,rare_crop,,,,,2436_rare_crop_01.png,2436_rare_crop_01.png
2436_rare_crop_02,2436,00002436.jpg,00002436.png,rare_crop,,,,,2436_rare_crop_02.png,2436_rare_crop_02.png
2436_rare_crop_03,2436,00002436.jpg,00002436.png,rare_crop,,,,,2436_rare_crop_03.png,2436_rare_crop_03.png
2436_hard_crop_04,2436,00002436.jpg,00002436.png,hard_crop,,,,,2436_hard_crop_04.png,2436_hard_crop_04.png
2436_copy_paste_05,2436,00002436.jpg,00002436.png,copy_paste,,,,,2436_copy_paste_05.png,2436_copy_paste_05.png
2440_light_color_00,2440,00002440.jpg,00002440.png,light_color,,,,,2440_light_color_00.png,2440_light_color_00.png
2443_light_color_00,2443,00002443.jpg,00002443.png,light_color,,,,,2443_light_color_00.png,2443_light_color_00.png
2444_light_color_00,2444,00002444.jpg,00002444.png,light_color,,,,,2444_light_color_00.png,2444_light_color_00.png
2447_light_color_00,2447,00002447.jpg,00002447.png,light_color,,,,,2447_light_color_00.png,2447_light_color_00.png
2448_light_color_00,2448,00002448.jpg,00002448.png,light_color,,,,,2448_light_color_00.png,2448_light_color_00.png
2449_light_color_00,2449,00002449.jpg,00002449.png,light_color,,,,,2449_light_color_00.png,2449_light_color_00.png
2455_rare_crop_00,2455,00002455.jpg,00002455.png,rare_crop,,,,,2455_rare_crop_00.png,2455_rare_crop_00.png
2455_rare_crop_01,2455,00002455.jpg,00002455.png,rare_crop,,,,,2455_rare_crop_01.png,2455_rare_crop_01.png
2455_rare_crop_02,2455,00002455.jpg,00002455.png,rare_crop,,,,,2455_rare_crop_02.png,2455_rare_crop_02.png
2456_light_color_00,2456,00002456.jpg,00002456.png,light_color,,,,,2456_light_color_00.png,2456_light_color_00.png
2457_light_color_00,2457,00002457.jpg,00002457.png,light_color,,,,,2457_light_color_00.png,2457_light_color_00.png
2459_hard_crop_00,2459,00002459.jpg,00002459.png,hard_crop,,,,,2459_hard_crop_00.png,2459_hard_crop_00.png
2459_hard_crop_01,2459,00002459.jpg,00002459.png,hard_crop,,,,,2459_hard_crop_01.png,2459_hard_crop_01.png
2460_light_color_00,2460,00002460.jpg,00002460.png,light_color,,,,,2460_light_color_00.png,2460_light_color_00.png
2461_light_color_00,2461,00002461.jpg,00002461.png,light_color,,,,,2461_light_color_00.png,2461_light_color_00.png
2462_light_color_00,2462,00002462.jpg,00002462.png,light_color,,,,,2462_light_color_00.png,2462_light_color_00.png
2463_light_color_00,2463,00002463.jpg,00002463.png,light_color,,,,,2463_light_color_00.png,2463_light_color_00.png
2464_copy_paste_00,2464,00002464.jpg,00002464.png,copy_paste,,,,,2464_copy_paste_00.png,2464_copy_paste_00.png
2464_copy_paste_01,2464,00002464.jpg,00002464.png,copy_paste,,,,,2464_copy_paste_01.png,2464_copy_paste_01.png
2464_copy_paste_02,2464,00002464.jpg,00002464.png,copy_paste,,,,,2464_copy_paste_02.png,2464_copy_paste_02.png
2464_rare_crop_03,2464,00002464.jpg,00002464.png,rare_crop,,,,,2464_rare_crop_03.png,2464_rare_crop_03.png
2464_rare_crop_04,2464,00002464.jpg,00002464.png,rare_crop,,,,,2464_rare_crop_04.png,2464_rare_crop_04.png
2464_hard_crop_05,2464,00002464.jpg,00002464.png,hard_crop,,,,,2464_hard_crop_05.png,2464_hard_crop_05.png
2465_hard_crop_00,2465,00002465.jpg,00002465.png,hard_crop,,,,,2465_hard_crop_00.png,2465_hard_crop_00.png
2465_hard_crop_01,2465,00002465.jpg,00002465.png,hard_crop,,,,,2465_hard_crop_01.png,2465_hard_crop_01.png
2466_hard_crop_00,2466,00002466.jpg,00002466.png,hard_crop,,,,,2466_hard_crop_00.png,2466_hard_crop_00.png
2466_hard_crop_01,2466,00002466.jpg,00002466.png,hard_crop,,,,,2466_hard_crop_01.png,2466_hard_crop_01.png
2467_light_color_00,2467,00002467.jpg,00002467.png,light_color,,,,,2467_light_color_00.png,2467_light_color_00.png
2469_light_color_00,2469,00002469.jpg,00002469.png,light_color,,,,,2469_light_color_00.png,2469_light_color_00.png
2470_hard_crop_00,2470,00002470.jpg,00002470.png,hard_crop,,,,,2470_hard_crop_00.png,2470_hard_crop_00.png
2470_hard_crop_01,2470,00002470.jpg,00002470.png,hard_crop,,,,,2470_hard_crop_01.png,2470_hard_crop_01.png
2473_copy_paste_00,2473,00002473.jpg,00002473.png,copy_paste,,,,,2473_copy_paste_00.png,2473_copy_paste_00.png
2473_copy_paste_01,2473,00002473.jpg,00002473.png,copy_paste,,,,,2473_copy_paste_01.png,2473_copy_paste_01.png
2473_rare_crop_02,2473,00002473.jpg,00002473.png,rare_crop,,,,,2473_rare_crop_02.png,2473_rare_crop_02.png
2473_rare_crop_03,2473,00002473.jpg,00002473.png,rare_crop,,,,,2473_rare_crop_03.png,2473_rare_crop_03.png
2473_rare_crop_04,2473,00002473.jpg,00002473.png,rare_crop,,,,,2473_rare_crop_04.png,2473_rare_crop_04.png
2473_rare_crop_05,2473,00002473.jpg,00002473.png,rare_crop,,,,,2473_rare_crop_05.png,2473_rare_crop_05.png
2474_rare_crop_00,2474,00002474.jpg,00002474.png,rare_crop,,,,,2474_rare_crop_00.png,2474_rare_crop_00.png
2474_rare_crop_01,2474,00002474.jpg,00002474.png,rare_crop,,,,,2474_rare_crop_01.png,2474_rare_crop_01.png
2474_rare_crop_02,2474,00002474.jpg,00002474.png,rare_crop,,,,,2474_rare_crop_02.png,2474_rare_crop_02.png
2475_light_color_00,2475,00002475.jpg,00002475.png,light_color,,,,,2475_light_color_00.png,2475_light_color_00.png
2476_light_color_00,2476,00002476.jpg,00002476.png,light_color,,,,,2476_light_color_00.png,2476_light_color_00.png
2478_light_color_00,2478,00002478.jpg,00002478.png,light_color,,,,,2478_light_color_00.png,2478_light_color_00.png
2481_light_color_00,2481,00002481.jpg,00002481.png,light_color,,,,,2481_light_color_00.png,2481_light_color_00.png
2483_light_color_00,2483,00002483.jpg,00002483.png,light_color,,,,,2483_light_color_00.png,2483_light_color_00.png
2484_hard_crop_00,2484,00002484.jpg,00002484.png,hard_crop,,,,,2484_hard_crop_00.png,2484_hard_crop_00.png
2484_hard_crop_01,2484,00002484.jpg,00002484.png,hard_crop,,,,,2484_hard_crop_01.png,2484_hard_crop_01.png
2487_light_color_00,2487,00002487.jpg,00002487.png,light_color,,,,,2487_light_color_00.png,2487_light_color_00.png
2489_rare_crop_00,2489,00002489.jpg,00002489.png,rare_crop,,,,,2489_rare_crop_00.png,2489_rare_crop_00.png
2489_rare_crop_01,2489,00002489.jpg,00002489.png,rare_crop,,,,,2489_rare_crop_01.png,2489_rare_crop_01.png
2489_rare_crop_02,2489,00002489.jpg,00002489.png,rare_crop,,,,,2489_rare_crop_02.png,2489_rare_crop_02.png
2490_light_color_00,2490,00002490.jpg,00002490.png,light_color,,,,,2490_light_color_00.png,2490_light_color_00.png
2491_hard_crop_00,2491,00002491.jpg,00002491.png,hard_crop,,,,,2491_hard_crop_00.png,2491_hard_crop_00.png
2491_hard_crop_01,2491,00002491.jpg,00002491.png,hard_crop,,,,,2491_hard_crop_01.png,2491_hard_crop_01.png
2491_hard_crop_02,2491,00002491.jpg,00002491.png,hard_crop,,,,,2491_hard_crop_02.png,2491_hard_crop_02.png
2491_rare_crop_03,2491,00002491.jpg,00002491.png,rare_crop,,,,,2491_rare_crop_03.png,2491_rare_crop_03.png
2491_copy_paste_04,2491,00002491.jpg,00002491.png,copy_paste,,,,,2491_copy_paste_04.png,2491_copy_paste_04.png
2491_hard_crop_05,2491,00002491.jpg,00002491.png,hard_crop,,,,,2491_hard_crop_05.png,2491_hard_crop_05.png
2492_rare_crop_00,2492,00002492.jpg,00002492.png,rare_crop,,,,,2492_rare_crop_00.png,2492_rare_crop_00.png
2492_rare_crop_01,2492,00002492.jpg,00002492.png,rare_crop,,,,,2492_rare_crop_01.png,2492_rare_crop_01.png
2492_rare_crop_02,2492,00002492.jpg,00002492.png,rare_crop,,,,,2492_rare_crop_02.png,2492_rare_crop_02.png
2494_rare_crop_00,2494,00002494.jpg,00002494.png,rare_crop,,,,,2494_rare_crop_00.png,2494_rare_crop_00.png
2494_rare_crop_01,2494,00002494.jpg,00002494.png,rare_crop,,,,,2494_rare_crop_01.png,2494_rare_crop_01.png
2494_rare_crop_02,2494,00002494.jpg,00002494.png,rare_crop,,,,,2494_rare_crop_02.png,2494_rare_crop_02.png
2495_hard_crop_00,2495,00002495.jpg,00002495.png,hard_crop,,,,,2495_hard_crop_00.png,2495_hard_crop_00.png
2495_hard_crop_01,2495,00002495.jpg,00002495.png,hard_crop,,,,,2495_hard_crop_01.png,2495_hard_crop_01.png
2496_light_color_00,2496,00002496.jpg,00002496.png,light_color,,,,,2496_light_color_00.png,2496_light_color_00.png
2497_light_color_00,2497,00002497.jpg,00002497.png,light_color,,,,,2497_light_color_00.png,2497_light_color_00.png
2498_light_color_00,2498,00002498.jpg,00002498.png,light_color,,,,,2498_light_color_00.png,2498_light_color_00.png
2499_rare_crop_00,2499,00002499.jpg,00002499.png,rare_crop,,,,,2499_rare_crop_00.png,2499_rare_crop_00.png
2499_rare_crop_01,2499,00002499.jpg,00002499.png,rare_crop,,,,,2499_rare_crop_01.png,2499_rare_crop_01.png
2499_rare_crop_02,2499,00002499.jpg,00002499.png,rare_crop,,,,,2499_rare_crop_02.png,2499_rare_crop_02.png
2500_hard_crop_00,2500,00002500.jpg,00002500.png,hard_crop,,,,,2500_hard_crop_00.png,2500_hard_crop_00.png
2500_hard_crop_01,2500,00002500.jpg,00002500.png,hard_crop,,,,,2500_hard_crop_01.png,2500_hard_crop_01.png
2501_rare_crop_00,2501,00002501.jpg,00002501.png,rare_crop,,,,,2501_rare_crop_00.png,2501_rare_crop_00.png
2501_rare_crop_01,2501,00002501.jpg,00002501.png,rare_crop,,,,,2501_rare_crop_01.png,2501_rare_crop_01.png
2501_rare_crop_02,2501,00002501.jpg,00002501.png,rare_crop,,,,,2501_rare_crop_02.png,2501_rare_crop_02.png
2502_hard_crop_00,2502,00002502.jpg,00002502.png,hard_crop,,,,,2502_hard_crop_00.png,2502_hard_crop_00.png
2502_hard_crop_01,2502,00002502.jpg,00002502.png,hard_crop,,,,,2502_hard_crop_01.png,2502_hard_crop_01.png
2505_hard_crop_00,2505,00002505.jpg,00002505.png,hard_crop,,,,,2505_hard_crop_00.png,2505_hard_crop_00.png
2505_hard_crop_01,2505,00002505.jpg,00002505.png,hard_crop,,,,,2505_hard_crop_01.png,2505_hard_crop_01.png
2506_light_color_00,2506,00002506.jpg,00002506.png,light_color,,,,,2506_light_color_00.png,2506_light_color_00.png
2507_hard_crop_00,2507,00002507.jpg,00002507.png,hard_crop,,,,,2507_hard_crop_00.png,2507_hard_crop_00.png
2507_hard_crop_01,2507,00002507.jpg,00002507.png,hard_crop,,,,,2507_hard_crop_01.png,2507_hard_crop_01.png
2511_light_color_00,2511,00002511.jpg,00002511.png,light_color,,,,,2511_light_color_00.png,2511_light_color_00.png
2513_hard_crop_00,2513,00002513.jpg,00002513.png,hard_crop,,,,,2513_hard_crop_00.png,2513_hard_crop_00.png
2513_hard_crop_01,2513,00002513.jpg,00002513.png,hard_crop,,,,,2513_hard_crop_01.png,2513_hard_crop_01.png
2515_light_color_00,2515,00002515.jpg,00002515.png,light_color,,,,,2515_light_color_00.png,2515_light_color_00.png
2518_hard_crop_00,2518,00002518.jpg,00002518.png,hard_crop,,,,,2518_hard_crop_00.png,2518_hard_crop_00.png
2518_hard_crop_01,2518,00002518.jpg,00002518.png,hard_crop,,,,,2518_hard_crop_01.png,2518_hard_crop_01.png
2519_hard_crop_00,2519,00002519.jpg,00002519.png,hard_crop,,,,,2519_hard_crop_00.png,2519_hard_crop_00.png
2519_hard_crop_01,2519,00002519.jpg,00002519.png,hard_crop,,,,,2519_hard_crop_01.png,2519_hard_crop_01.png
2520_light_color_00,2520,00002520.jpg,00002520.png,light_color,,,,,2520_light_color_00.png,2520_light_color_00.png
2521_light_color_00,2521,00002521.jpg,00002521.png,light_color,,,,,2521_light_color_00.png,2521_light_color_00.png
2524_light_color_00,2524,00002524.jpg,00002524.png,light_color,,,,,2524_light_color_00.png,2524_light_color_00.png
2526_light_color_00,2526,00002526.jpg,00002526.png,light_color,,,,,2526_light_color_00.png,2526_light_color_00.png
2527_hard_crop_00,2527,00002527.jpg,00002527.png,hard_crop,,,,,2527_hard_crop_00.png,2527_hard_crop_00.png
2527_hard_crop_01,2527,00002527.jpg,00002527.png,hard_crop,,,,,2527_hard_crop_01.png,2527_hard_crop_01.png
2528_light_color_00,2528,00002528.jpg,00002528.png,light_color,,,,,2528_light_color_00.png,2528_light_color_00.png
2529_light_color_00,2529,00002529.jpg,00002529.png,light_color,,,,,2529_light_color_00.png,2529_light_color_00.png
2530_rare_crop_00,2530,00002530.jpg,00002530.png,rare_crop,,,,,2530_rare_crop_00.png,2530_rare_crop_00.png
2530_rare_crop_01,2530,00002530.jpg,00002530.png,rare_crop,,,,,2530_rare_crop_01.png,2530_rare_crop_01.png
2530_rare_crop_02,2530,00002530.jpg,00002530.png,rare_crop,,,,,2530_rare_crop_02.png,2530_rare_crop_02.png
2533_light_color_00,2533,00002533.jpg,00002533.png,light_color,,,,,2533_light_color_00.png,2533_light_color_00.png
2534_hard_crop_00,2534,00002534.jpg,00002534.png,hard_crop,,,,,2534_hard_crop_00.png,2534_hard_crop_00.png
