sample_id,image_path,mask_path,source_type,base_stem,sampling_weight
1601_light_color_00,1601_light_color_00.png,1601_light_color_00.png,light_color,1601,2.0
1602_hard_crop_00,1602_hard_crop_00.png,1602_hard_crop_00.png,hard_crop,1602,2.0
1602_hard_crop_01,1602_hard_crop_01.png,1602_hard_crop_01.png,hard_crop,1602,2.0
1603_light_color_00,1603_light_color_00.png,1603_light_color_00.png,light_color,1603,2.0
1605_light_color_00,1605_light_color_00.png,1605_light_color_00.png,light_color,1605,2.0
1606_hard_crop_00,1606_hard_crop_00.png,1606_hard_crop_00.png,hard_crop,1606,2.0
1606_hard_crop_01,1606_hard_crop_01.png,1606_hard_crop_01.png,hard_crop,1606,2.0
1607_rare_crop_00,1607_rare_crop_00.png,1607_rare_crop_00.png,rare_crop,1607,2.0
1607_rare_crop_01,1607_rare_crop_01.png,1607_rare_crop_01.png,rare_crop,1607,2.0
1607_rare_crop_02,1607_rare_crop_02.png,1607_rare_crop_02.png,rare_crop,1607,2.0
1610_light_color_00,1610_light_color_00.png,1610_light_color_00.png,light_color,1610,2.0
1613_light_color_00,1613_light_color_00.png,1613_light_color_00.png,light_color,1613,2.0
1616_light_color_00,1616_light_color_00.png,1616_light_color_00.png,light_color,1616,2.0
1617_light_color_00,1617_light_color_00.png,1617_light_color_00.png,light_color,1617,2.0
1618_rare_crop_00,1618_rare_crop_00.png,1618_rare_crop_00.png,rare_crop,1618,2.0
1618_rare_crop_01,1618_rare_crop_01.png,1618_rare_crop_01.png,rare_crop,1618,2.0
1618_rare_crop_02,1618_rare_crop_02.png,1618_rare_crop_02.png,rare_crop,1618,2.0
1619_copy_paste_00,1619_copy_paste_00.png,1619_copy_paste_00.png,copy_paste,1619,2.0
1619_rare_crop_01,1619_rare_crop_01.png,1619_rare_crop_01.png,rare_crop,1619,2.0
1619_copy_paste_02,1619_copy_paste_02.png,1619_copy_paste_02.png,copy_paste,1619,2.0
1619_rare_crop_03,1619_rare_crop_03.png,1619_rare_crop_03.png,rare_crop,1619,2.0
1619_hard_crop_04,1619_hard_crop_04.png,1619_hard_crop_04.png,hard_crop,1619,2.0
1619_hard_crop_05,1619_hard_crop_05.png,1619_hard_crop_05.png,hard_crop,1619,2.0
1620_rare_crop_00,1620_rare_crop_00.png,1620_rare_crop_00.png,rare_crop,1620,2.0
1620_rare_crop_01,1620_rare_crop_01.png,1620_rare_crop_01.png,rare_crop,1620,2.0
1620_rare_crop_02,1620_rare_crop_02.png,1620_rare_crop_02.png,rare_crop,1620,2.0
1621_hard_crop_00,1621_hard_crop_00.png,1621_hard_crop_00.png,hard_crop,1621,2.0
1621_hard_crop_01,1621_hard_crop_01.png,1621_hard_crop_01.png,hard_crop,1621,2.0
1622_light_color_00,1622_light_color_00.png,1622_light_color_00.png,light_color,1622,2.0
1623_hard_crop_00,1623_hard_crop_00.png,1623_hard_crop_00.png,hard_crop,1623,2.0
1623_hard_crop_01,1623_hard_crop_01.png,1623_hard_crop_01.png,hard_crop,1623,2.0
1624_hard_crop_00,1624_hard_crop_00.png,1624_hard_crop_00.png,hard_crop,1624,2.0
1624_hard_crop_01,1624_hard_crop_01.png,1624_hard_crop_01.png,hard_crop,1624,2.0
1625_rare_crop_00,1625_rare_crop_00.png,1625_rare_crop_00.png,rare_crop,1625,2.0
1625_rare_crop_01,1625_rare_crop_01.png,1625_rare_crop_01.png,rare_crop,1625,2.0
1625_rare_crop_02,1625_rare_crop_02.png,1625_rare_crop_02.png,rare_crop,1625,2.0
1628_rare_crop_00,1628_rare_crop_00.png,1628_rare_crop_00.png,rare_crop,1628,2.0
1628_hard_crop_01,1628_hard_crop_01.png,1628_hard_crop_01.png,hard_crop,1628,2.0
1628_hard_crop_02,1628_hard_crop_02.png,1628_hard_crop_02.png,hard_crop,1628,2.0
1628_copy_paste_03,1628_copy_paste_03.png,1628_copy_paste_03.png,copy_paste,1628,2.0
1628_copy_paste_04,1628_copy_paste_04.png,1628_copy_paste_04.png,copy_paste,1628,2.0
1628_hard_crop_05,1628_hard_crop_05.png,1628_hard_crop_05.png,hard_crop,1628,2.0
1629_light_color_00,1629_light_color_00.png,1629_light_color_00.png,light_color,1629,2.0
1631_light_color_00,1631_light_color_00.png,1631_light_color_00.png,light_color,1631,2.0
1632_hard_crop_00,1632_hard_crop_00.png,1632_hard_crop_00.png,hard_crop,1632,2.0
1632_hard_crop_01,1632_hard_crop_01.png,1632_hard_crop_01.png,hard_crop,1632,2.0
1634_light_color_00,1634_light_color_00.png,1634_light_color_00.png,light_color,1634,2.0
1638_light_color_00,1638_light_color_00.png,1638_light_color_00.png,light_color,1638,2.0
1640_rare_crop_00,1640_rare_crop_00.png,1640_rare_crop_00.png,rare_crop,1640,2.0
1640_rare_crop_01,1640_rare_crop_01.png,1640_rare_crop_01.png,rare_crop,1640,2.0
1640_rare_crop_02,1640_rare_crop_02.png,1640_rare_crop_02.png,rare_crop,1640,2.0
1641_rare_crop_00,1641_rare_crop_00.png,1641_rare_crop_00.png,rare_crop,1641,2.0
1641_rare_crop_01,1641_rare_crop_01.png,1641_rare_crop_01.png,rare_crop,1641,2.0
1641_rare_crop_02,1641_rare_crop_02.png,1641_rare_crop_02.png,rare_crop,1641,2.0
1643_light_color_00,1643_light_color_00.png,1643_light_color_00.png,light_color,1643,2.0
1646_light_color_00,1646_light_color_00.png,1646_light_color_00.png,light_color,1646,2.0
1647_rare_crop_00,1647_rare_crop_00.png,1647_rare_crop_00.png,rare_crop,1647,2.0
1647_rare_crop_01,1647_rare_crop_01.png,1647_rare_crop_01.png,rare_crop,1647,2.0
1647_rare_crop_02,1647_rare_crop_02.png,1647_rare_crop_02.png,rare_crop,1647,2.0
1648_light_color_00,1648_light_color_00.png,1648_light_color_00.png,light_color,1648,2.0
1650_hard_crop_00,1650_hard_crop_00.png,1650_hard_crop_00.png,hard_crop,1650,2.0
1650_hard_crop_01,1650_hard_crop_01.png,1650_hard_crop_01.png,hard_crop,1650,2.0
1650_hard_crop_02,1650_hard_crop_02.png,1650_hard_crop_02.png,hard_crop,1650,2.0
1650_copy_paste_03,1650_copy_paste_03.png,1650_copy_paste_03.png,copy_paste,1650,2.0
1650_rare_crop_04,1650_rare_crop_04.png,1650_rare_crop_04.png,rare_crop,1650,2.0
1650_rare_crop_05,1650_rare_crop_05.png,1650_rare_crop_05.png,rare_crop,1650,2.0
1651_light_color_00,1651_light_color_00.png,1651_light_color_00.png,light_color,1651,2.0
1653_hard_crop_00,1653_hard_crop_00.png,1653_hard_crop_00.png,hard_crop,1653,2.0
1653_hard_crop_01,1653_hard_crop_01.png,1653_hard_crop_01.png,hard_crop,1653,2.0
1654_light_color_00,1654_light_color_00.png,1654_light_color_00.png,light_color,1654,2.0
1655_light_color_00,1655_light_color_00.png,1655_light_color_00.png,light_color,1655,2.0
1656_hard_crop_00,1656_hard_crop_00.png,1656_hard_crop_00.png,hard_crop,1656,2.0
1656_hard_crop_01,1656_hard_crop_01.png,1656_hard_crop_01.png,hard_crop,1656,2.0
1657_light_color_00,1657_light_color_00.png,1657_light_color_00.png,light_color,1657,2.0
1662_light_color_00,1662_light_color_00.png,1662_light_color_00.png,light_color,1662,2.0
1663_light_color_00,1663_light_color_00.png,1663_light_color_00.png,light_color,1663,2.0
1664_light_color_00,1664_light_color_00.png,1664_light_color_00.png,light_color,1664,2.0
1665_hard_crop_00,1665_hard_crop_00.png,1665_hard_crop_00.png,hard_crop,1665,2.0
1665_hard_crop_01,1665_hard_crop_01.png,1665_hard_crop_01.png,hard_crop,1665,2.0
1666_hard_crop_00,1666_hard_crop_00.png,1666_hard_crop_00.png,hard_crop,1666,2.0
1666_rare_crop_01,1666_rare_crop_01.png,1666_rare_crop_01.png,rare_crop,1666,2.0
1666_rare_crop_02,1666_rare_crop_02.png,1666_rare_crop_02.png,rare_crop,1666,2.0
1666_rare_crop_03,1666_rare_crop_03.png,1666_rare_crop_03.png,rare_crop,1666,2.0
1666_copy_paste_04,1666_copy_paste_04.png,1666_copy_paste_04.png,copy_paste,1666,2.0
1666_copy_paste_05,1666_copy_paste_05.png,1666_copy_paste_05.png,copy_paste,1666,2.0
1667_copy_paste_00,1667_copy_paste_00.png,1667_copy_paste_00.png,copy_paste,1667,2.0
1667_hard_crop_01,1667_hard_crop_01.png,1667_hard_crop_01.png,hard_crop,1667,2.0
1667_copy_paste_02,1667_copy_paste_02.png,1667_copy_paste_02.png,copy_paste,1667,2.0
1667_rare_crop_03,1667_rare_crop_03.png,1667_rare_crop_03.png,rare_crop,1667,2.0
1667_copy_paste_04,1667_copy_paste_04.png,1667_copy_paste_04.png,copy_paste,1667,2.0
1667_hard_crop_05,1667_hard_crop_05.png,1667_hard_crop_05.png,hard_crop,1667,2.0
1669_light_color_00,1669_light_color_00.png,1669_light_color_00.png,light_color,1669,2.0
1670_light_color_00,1670_light_color_00.png,1670_light_color_00.png,light_color,1670,2.0
1671_rare_crop_00,1671_rare_crop_00.png,1671_rare_crop_00.png,rare_crop,1671,2.0
1671_rare_crop_01,1671_rare_crop_01.png,1671_rare_crop_01.png,rare_crop,1671,2.0
1671_rare_crop_02,1671_rare_crop_02.png,1671_rare_crop_02.png,rare_crop,1671,2.0
1673_copy_paste_00,1673_copy_paste_00.png,1673_copy_paste_00.png,copy_paste,1673,2.0
1673_rare_crop_01,1673_rare_crop_01.png,1673_rare_crop_01.png,rare_crop,1673,2.0
1673_hard_crop_02,1673_hard_crop_02.png,1673_hard_crop_02.png,hard_crop,1673,2.0
1673_copy_paste_03,1673_copy_paste_03.png,1673_copy_paste_03.png,copy_paste,1673,2.0
1673_hard_crop_04,1673_hard_crop_04.png,1673_hard_crop_04.png,hard_crop,1673,2.0
1673_hard_crop_05,1673_hard_crop_05.png,1673_hard_crop_05.png,hard_crop,1673,2.0
1674_light_color_00,1674_light_color_00.png,1674_light_color_00.png,light_color,1674,2.0
1677_rare_crop_00,1677_rare_crop_00.png,1677_rare_crop_00.png,rare_crop,1677,2.0
1677_rare_crop_01,1677_rare_crop_01.png,1677_rare_crop_01.png,rare_crop,1677,2.0
1677_rare_crop_02,1677_rare_crop_02.png,1677_rare_crop_02.png,rare_crop,1677,2.0
1678_light_color_00,1678_light_color_00.png,1678_light_color_00.png,light_color,1678,2.0
1680_rare_crop_00,1680_rare_crop_00.png,1680_rare_crop_00.png,rare_crop,1680,2.0
1680_rare_crop_01,1680_rare_crop_01.png,1680_rare_crop_01.png,rare_crop,1680,2.0
1680_rare_crop_02,1680_rare_crop_02.png,1680_rare_crop_02.png,rare_crop,1680,2.0
1681_light_color_00,1681_light_color_00.png,1681_light_color_00.png,light_color,1681,2.0
1683_light_color_00,1683_light_color_00.png,1683_light_color_00.png,light_color,1683,2.0
1686_rare_crop_00,1686_rare_crop_00.png,1686_rare_crop_00.png,rare_crop,1686,2.0
1686_rare_crop_01,1686_rare_crop_01.png,1686_rare_crop_01.png,rare_crop,1686,2.0
1686_rare_crop_02,1686_rare_crop_02.png,1686_rare_crop_02.png,rare_crop,1686,2.0
1687_hard_crop_00,1687_hard_crop_00.png,1687_hard_crop_00.png,hard_crop,1687,2.0
1687_hard_crop_01,1687_hard_crop_01.png,1687_hard_crop_01.png,hard_crop,1687,2.0
1689_rare_crop_00,1689_rare_crop_00.png,1689_rare_crop_00.png,rare_crop,1689,2.0
1689_rare_crop_01,1689_rare_crop_01.png,1689_rare_crop_01.png,rare_crop,1689,2.0
1689_rare_crop_02,1689_rare_crop_02.png,1689_rare_crop_02.png,rare_crop,1689,2.0
1697_rare_crop_00,1697_rare_crop_00.png,1697_rare_crop_00.png,rare_crop,1697,2.0
1697_rare_crop_01,1697_rare_crop_01.png,1697_rare_crop_01.png,rare_crop,1697,2.0
1697_rare_crop_02,1697_rare_crop_02.png,1697_rare_crop_02.png,rare_crop,1697,2.0
1699_light_color_00,1699_light_color_00.png,1699_light_color_00.png,light_color,1699,2.0
1701_rare_crop_00,1701_rare_crop_00.png,1701_rare_crop_00.png,rare_crop,1701,2.0
1701_hard_crop_01,1701_hard_crop_01.png,1701_hard_crop_01.png,hard_crop,1701,2.0
1701_rare_crop_02,1701_rare_crop_02.png,1701_rare_crop_02.png,rare_crop,1701,2.0
1701_rare_crop_03,1701_rare_crop_03.png,1701_rare_crop_03.png,rare_crop,1701,2.0
1701_copy_paste_04,1701_copy_paste_04.png,1701_copy_paste_04.png,copy_paste,1701,2.0
1701_hard_crop_05,1701_hard_crop_05.png,1701_hard_crop_05.png,hard_crop,1701,2.0
1702_rare_crop_00,1702_rare_crop_00.png,1702_rare_crop_00.png,rare_crop,1702,2.0
1702_rare_crop_01,1702_rare_crop_01.png,1702_rare_crop_01.png,rare_crop,1702,2.0
1702_rare_crop_02,1702_rare_crop_02.png,1702_rare_crop_02.png,rare_crop,1702,2.0
1703_light_color_00,1703_light_color_00.png,1703_light_color_00.png,light_color,1703,2.0
1704_light_color_00,1704_light_color_00.png,1704_light_color_00.png,light_color,1704,2.0
1707_light_color_00,1707_light_color_00.png,1707_light_color_00.png,light_color,1707,2.0
1709_rare_crop_00,1709_rare_crop_00.png,1709_rare_crop_00.png,rare_crop,1709,2.0
1709_rare_crop_01,1709_rare_crop_01.png,1709_rare_crop_01.png,rare_crop,1709,2.0
1709_rare_crop_02,1709_rare_crop_02.png,1709_rare_crop_02.png,rare_crop,1709,2.0
1710_hard_crop_00,1710_hard_crop_00.png,1710_hard_crop_00.png,hard_crop,1710,2.0
1710_hard_crop_01,1710_hard_crop_01.png,1710_hard_crop_01.png,hard_crop,1710,2.0
1710_copy_paste_02,1710_copy_paste_02.png,1710_copy_paste_02.png,copy_paste,1710,2.0
1710_rare_crop_03,1710_rare_crop_03.png,1710_rare_crop_03.png,rare_crop,1710,2.0
1710_hard_crop_04,1710_hard_crop_04.png,1710_hard_crop_04.png,hard_crop,1710,2.0
1710_rare_crop_05,1710_rare_crop_05.png,1710_rare_crop_05.png,rare_crop,1710,2.0
1711_rare_crop_00,1711_rare_crop_00.png,1711_rare_crop_00.png,rare_crop,1711,2.0
1711_rare_crop_01,1711_rare_crop_01.png,1711_rare_crop_01.png,rare_crop,1711,2.0
1711_rare_crop_02,1711_rare_crop_02.png,1711_rare_crop_02.png,rare_crop,1711,2.0
1715_light_color_00,1715_light_color_00.png,1715_light_color_00.png,light_color,1715,2.0
1716_rare_crop_00,1716_rare_crop_00.png,1716_rare_crop_00.png,rare_crop,1716,2.0
1716_rare_crop_01,1716_rare_crop_01.png,1716_rare_crop_01.png,rare_crop,1716,2.0
1716_rare_crop_02,1716_rare_crop_02.png,1716_rare_crop_02.png,rare_crop,1716,2.0
1717_hard_crop_00,1717_hard_crop_00.png,1717_hard_crop_00.png,hard_crop,1717,2.0
1717_hard_crop_01,1717_hard_crop_01.png,1717_hard_crop_01.png,hard_crop,1717,2.0
1718_rare_crop_00,1718_rare_crop_00.png,1718_rare_crop_00.png,rare_crop,1718,2.0
1718_rare_crop_01,1718_rare_crop_01.png,1718_rare_crop_01.png,rare_crop,1718,2.0
1718_rare_crop_02,1718_rare_crop_02.png,1718_rare_crop_02.png,rare_crop,1718,2.0
1719_hard_crop_00,1719_hard_crop_00.png,1719_hard_crop_00.png,hard_crop,1719,2.0
1719_hard_crop_01,1719_hard_crop_01.png,1719_hard_crop_01.png,hard_crop,1719,2.0
1722_hard_crop_00,1722_hard_crop_00.png,1722_hard_crop_00.png,hard_crop,1722,2.0
1722_hard_crop_01,1722_hard_crop_01.png,1722_hard_crop_01.png,hard_crop,1722,2.0
1725_light_color_00,1725_light_color_00.png,1725_light_color_00.png,light_color,1725,2.0
1728_light_color_00,1728_light_color_00.png,1728_light_color_00.png,light_color,1728,2.0
1729_light_color_00,1729_light_color_00.png,1729_light_color_00.png,light_color,1729,2.0
1730_light_color_00,1730_light_color_00.png,1730_light_color_00.png,light_color,1730,2.0
1731_rare_crop_00,1731_rare_crop_00.png,1731_rare_crop_00.png,rare_crop,1731,2.0
1731_rare_crop_01,1731_rare_crop_01.png,1731_rare_crop_01.png,rare_crop,1731,2.0
1731_rare_crop_02,1731_rare_crop_02.png,1731_rare_crop_02.png,rare_crop,1731,2.0
1732_rare_crop_00,1732_rare_crop_00.png,1732_rare_crop_00.png,rare_crop,1732,2.0
1732_rare_crop_01,1732_rare_crop_01.png,1732_rare_crop_01.png,rare_crop,1732,2.0
1732_rare_crop_02,1732_rare_crop_02.png,1732_rare_crop_02.png,rare_crop,1732,2.0
1733_rare_crop_00,1733_rare_crop_00.png,1733_rare_crop_00.png,rare_crop,1733,2.0
1733_rare_crop_01,1733_rare_crop_01.png,1733_rare_crop_01.png,rare_crop,1733,2.0
1733_rare_crop_02,1733_rare_crop_02.png,1733_rare_crop_02.png,rare_crop,1733,2.0
1735_light_color_00,1735_light_color_00.png,1735_light_color_00.png,light_color,1735,2.0
1736_light_color_00,1736_light_color_00.png,1736_light_color_00.png,light_color,1736,2.0
1739_rare_crop_00,1739_rare_crop_00.png,1739_rare_crop_00.png,rare_crop,1739,2.0
1739_rare_crop_01,1739_rare_crop_01.png,1739_rare_crop_01.png,rare_crop,1739,2.0
1739_rare_crop_02,1739_rare_crop_02.png,1739_rare_crop_02.png,rare_crop,1739,2.0
1740_rare_crop_00,1740_rare_crop_00.png,1740_rare_crop_00.png,rare_crop,1740,2.0
1740_rare_crop_01,1740_rare_crop_01.png,1740_rare_crop_01.png,rare_crop,1740,2.0
1740_rare_crop_02,1740_rare_crop_02.png,1740_rare_crop_02.png,rare_crop,1740,2.0
1741_light_color_00,1741_light_color_00.png,1741_light_color_00.png,light_color,1741,2.0
1742_light_color_00,1742_light_color_00.png,1742_light_color_00.png,light_color,1742,2.0
1744_hard_crop_00,1744_hard_crop_00.png,1744_hard_crop_00.png,hard_crop,1744,2.0
1744_copy_paste_01,1744_copy_paste_01.png,1744_copy_paste_01.png,copy_paste,1744,2.0
1744_hard_crop_02,1744_hard_crop_02.png,1744_hard_crop_02.png,hard_crop,1744,2.0
1744_copy_paste_03,1744_copy_paste_03.png,1744_copy_paste_03.png,copy_paste,1744,2.0
1744_hard_crop_04,1744_hard_crop_04.png,1744_hard_crop_04.png,hard_crop,1744,2.0
1744_copy_paste_05,1744_copy_paste_05.png,1744_copy_paste_05.png,copy_paste,1744,2.0
1745_hard_crop_00,1745_hard_crop_00.png,1745_hard_crop_00.png,hard_crop,1745,2.0
1745_rare_crop_01,1745_rare_crop_01.png,1745_rare_crop_01.png,rare_crop,1745,2.0
1745_copy_paste_02,1745_copy_paste_02.png,1745_copy_paste_02.png,copy_paste,1745,2.0
1745_copy_paste_03,1745_copy_paste_03.png,1745_copy_paste_03.png,copy_paste,1745,2.0
1745_rare_crop_04,1745_rare_crop_04.png,1745_rare_crop_04.png,rare_crop,1745,2.0
1745_copy_paste_05,1745_copy_paste_05.png,1745_copy_paste_05.png,copy_paste,1745,2.0
1747_light_color_00,1747_light_color_00.png,1747_light_color_00.png,light_color,1747,2.0
1748_hard_crop_00,1748_hard_crop_00.png,1748_hard_crop_00.png,hard_crop,1748,2.0
1748_hard_crop_01,1748_hard_crop_01.png,1748_hard_crop_01.png,hard_crop,1748,2.0
1752_rare_crop_00,1752_rare_crop_00.png,1752_rare_crop_00.png,rare_crop,1752,2.0
1752_rare_crop_01,1752_rare_crop_01.png,1752_rare_crop_01.png,rare_crop,1752,2.0
1752_rare_crop_02,1752_rare_crop_02.png,1752_rare_crop_02.png,rare_crop,1752,2.0
1753_light_color_00,1753_light_color_00.png,1753_light_color_00.png,light_color,1753,2.0
1754_light_color_00,1754_light_color_00.png,1754_light_color_00.png,light_color,1754,2.0
1756_light_color_00,1756_light_color_00.png,1756_light_color_00.png,light_color,1756,2.0
1759_light_color_00,1759_light_color_00.png,1759_light_color_00.png,light_color,1759,2.0
1760_light_color_00,1760_light_color_00.png,1760_light_color_00.png,light_color,1760,2.0
1761_hard_crop_00,1761_hard_crop_00.png,1761_hard_crop_00.png,hard_crop,1761,2.0
1761_hard_crop_01,1761_hard_crop_01.png,1761_hard_crop_01.png,hard_crop,1761,2.0
1764_rare_crop_00,1764_rare_crop_00.png,1764_rare_crop_00.png,rare_crop,1764,2.0
1764_rare_crop_01,1764_rare_crop_01.png,1764_rare_crop_01.png,rare_crop,1764,2.0
1764_rare_crop_02,1764_rare_crop_02.png,1764_rare_crop_02.png,rare_crop,1764,2.0
1772_rare_crop_00,1772_rare_crop_00.png,1772_rare_crop_00.png,rare_crop,1772,2.0
1772_rare_crop_01,1772_rare_crop_01.png,1772_rare_crop_01.png,rare_crop,1772,2.0
1772_rare_crop_02,1772_rare_crop_02.png,1772_rare_crop_02.png,rare_crop,1772,2.0
1773_hard_crop_00,1773_hard_crop_00.png,1773_hard_crop_00.png,hard_crop,1773,2.0
1773_hard_crop_01,1773_hard_crop_01.png,1773_hard_crop_01.png,hard_crop,1773,2.0
1777_rare_crop_00,1777_rare_crop_00.png,1777_rare_crop_00.png,rare_crop,1777,2.0
1777_copy_paste_01,1777_copy_paste_01.png,1777_copy_paste_01.png,copy_paste,1777,2.0
1777_copy_paste_02,1777_copy_paste_02.png,1777_copy_paste_02.png,copy_paste,1777,2.0
1777_hard_crop_03,1777_hard_crop_03.png,1777_hard_crop_03.png,hard_crop,1777,2.0
1777_copy_paste_04,1777_copy_paste_04.png,1777_copy_paste_04.png,copy_paste,1777,2.0
1777_rare_crop_05,1777_rare_crop_05.png,1777_rare_crop_05.png,rare_crop,1777,2.0
1778_light_color_00,1778_light_color_00.png,1778_light_color_00.png,light_color,1778,2.0
1780_rare_crop_00,1780_rare_crop_00.png,1780_rare_crop_00.png,rare_crop,1780,2.0
1780_rare_crop_01,1780_rare_crop_01.png,1780_rare_crop_01.png,rare_crop,1780,2.0
1780_rare_crop_02,1780_rare_crop_02.png,1780_rare_crop_02.png,rare_crop,1780,2.0
1781_light_color_00,1781_light_color_00.png,1781_light_color_00.png,light_color,1781,2.0
1782_rare_crop_00,1782_rare_crop_00.png,1782_rare_crop_00.png,rare_crop,1782,2.0
1782_rare_crop_01,1782_rare_crop_01.png,1782_rare_crop_01.png,rare_crop,1782,2.0
1782_hard_crop_02,1782_hard_crop_02.png,1782_hard_crop_02.png,hard_crop,1782,2.0
1782_copy_paste_03,1782_copy_paste_03.png,1782_copy_paste_03.png,copy_paste,1782,2.0
1782_rare_crop_04,1782_rare_crop_04.png,1782_rare_crop_04.png,rare_crop,1782,2.0
1782_hard_crop_05,1782_hard_crop_05.png,1782_hard_crop_05.png,hard_crop,1782,2.0
1783_rare_crop_00,1783_rare_crop_00.png,1783_rare_crop_00.png,rare_crop,1783,2.0
1783_rare_crop_01,1783_rare_crop_01.png,1783_rare_crop_01.png,rare_crop,1783,2.0
1783_rare_crop_02,1783_rare_crop_02.png,1783_rare_crop_02.png,rare_crop,1783,2.0
1784_light_color_00,1784_light_color_00.png,1784_light_color_00.png,light_color,1784,2.0
1785_rare_crop_00,1785_rare_crop_00.png,1785_rare_crop_00.png,rare_crop,1785,2.0
1785_rare_crop_01,1785_rare_crop_01.png,1785_rare_crop_01.png,rare_crop,1785,2.0
1785_rare_crop_02,1785_rare_crop_02.png,1785_rare_crop_02.png,rare_crop,1785,2.0
1787_hard_crop_00,1787_hard_crop_00.png,1787_hard_crop_00.png,hard_crop,1787,2.0
1787_hard_crop_01,1787_hard_crop_01.png,1787_hard_crop_01.png,hard_crop,1787,2.0
1790_hard_crop_00,1790_hard_crop_00.png,1790_hard_crop_00.png,hard_crop,1790,2.0
1790_hard_crop_01,1790_hard_crop_01.png,1790_hard_crop_01.png,hard_crop,1790,2.0
1792_light_color_00,1792_light_color_00.png,1792_light_color_00.png,light_color,1792,2.0
1793_rare_crop_00,1793_rare_crop_00.png,1793_rare_crop_00.png,rare_crop,1793,2.0
1793_rare_crop_01,1793_rare_crop_01.png,1793_rare_crop_01.png,rare_crop,1793,2.0
1793_rare_crop_02,1793_rare_crop_02.png,1793_rare_crop_02.png,rare_crop,1793,2.0
